date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:51	67474/67474	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:51%20GMT	https://www.intellectsoft.net/blog/intellectsoft-opens-a-new-office-in-miami/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/intellectsoft-opens-a-new-office-in-miami/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:52	70270/70270	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:51%20GMT	https://www.intellectsoft.net/blog/buying-tesla-with-bitcoin-the-never-ending-potential-of-blockchain-technology/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/buying-tesla-with-bitcoin-the-never-ending-potential-of-blockchain-technology/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:52	144704/144704	---M--	200	added ('OK')	image/png	etag:%2261d449f1-23540%22	https://www.intellectsoft.net/blog/wp-content/uploads/Insightsfuture-of-software-1.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/Insightsfuture-of-software-1.png	(from https://www.intellectsoft.net/insights)
15:32:53	68813/68813	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:52%20GMT	https://www.intellectsoft.net/blog/intellectsoft-is-recognized-as-one-of-the-top-mobile-app-development-companies-by-the-manifest/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/intellectsoft-is-recognized-as-one-of-the-top-mobile-app-development-companies-by-the-manifest/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:54	70976/70976	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:53%20GMT	https://www.intellectsoft.net/blog/news/page/3/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/news/page/3/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:54	190045/190045	---M--	200	added ('OK')	image/png	etag:%2261b1e03f-2e65d%22	https://www.intellectsoft.net/blog/wp-content/uploads/Big-data-healthcare-insights.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/Big-data-healthcare-insights.png	(from https://www.intellectsoft.net/insights)
15:32:54	20170/20170	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:53%20GMT	https://www.intellectsoft.net/l/44/webinar-digitalization-construction-2021	C:/My%20Web%20Sites/clones/www.intellectsoft.net/l/44/webinar-digitalization-construction-2021.html	(from https://www.intellectsoft.net/insights)
15:32:55	71513/71513	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:53%20GMT	https://www.intellectsoft.net/blog/news/page/4/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/news/page/4/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:56	61278/61278	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:54%20GMT	https://www.intellectsoft.net/blog/news/page/11/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/news/page/11/index.html	(from https://www.intellectsoft.net/blog/news/)
15:32:56	46368/46368	---M--	200	added ('OK')	image/jpeg	etag:%22611d2495-b520%22	https://www.intellectsoft.net/blog/wp-content/uploads/34df7853-16d9-4a09-b8a3-a9aab75ef350.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/34df7853-16d9-4a09-b8a3-a9aab75ef350.jpg	(from https://www.intellectsoft.net/insights)
15:32:58	17076/17076	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:32:57%20GMT	https://www.intellectsoft.net/l/43/future-of-healthcare	C:/My%20Web%20Sites/clones/www.intellectsoft.net/l/43/future-of-healthcare.html	(from https://www.intellectsoft.net/insights)
15:32:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:32:55%20GMT	https://www.intellectsoft.net/blog/?p=17652	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/indexaa87.html	(from https://www.intellectsoft.net/insights)
15:32:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:32:55%20GMT	https://www.intellectsoft.net/insights/ebooks/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/insights/ebooks/index.html	(from https://www.intellectsoft.net/insights)
15:32:59	33561/33561	---M--	200	added ('OK')	image/png	etag:%2260af8e0c-8319%22	https://www.intellectsoft.net/blog/wp-content/uploads/book.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/book.png	(from https://www.intellectsoft.net/insights)
15:33:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:32:57%20GMT	https://www.intellectsoft.net/insights/videos/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/insights/videos/index.html	(from https://www.intellectsoft.net/insights)
15:33:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:32:59%20GMT	https://www.intellectsoft.net/insights/webinars/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/insights/webinars/index.html	(from https://www.intellectsoft.net/insights)
15:33:00	23556/23556	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:33:00%20GMT	https://www.intellectsoft.net/blog/future-software-development-2022-2025/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/future-software-development-2022-2025/index.html	(from https://www.intellectsoft.net/insights)
15:33:01	20806/20806	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:33:00%20GMT	https://www.intellectsoft.net/l/42/webinar-retail-industry-2021	C:/My%20Web%20Sites/clones/www.intellectsoft.net/l/42/webinar-retail-industry-2021.html	(from https://www.intellectsoft.net/insights)
15:33:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:32:59%20GMT	https://www.intellectsoft.net/insights/case-studies/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/insights/case-studies/index.html	(from https://www.intellectsoft.net/insights)
15:33:02	27953/27953	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:33:00%20GMT	https://www.intellectsoft.net/blog/healthcare-industry-big-data-2022/	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/healthcare-industry-big-data-2022/index.html	(from https://www.intellectsoft.net/insights)
15:33:04	50186/50186	---M--	200	added ('OK')	image/png	etag:%2260ab5551-c40a%22	https://www.intellectsoft.net/blog/wp-content/uploads/retail.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/retail.png	(from https://www.intellectsoft.net/insights)
15:33:05	14081/14081	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:33:04%20GMT	https://www.intellectsoft.net/l/41/engagement-models-billing-plans	C:/My%20Web%20Sites/clones/www.intellectsoft.net/l/41/engagement-models-billing-plans.html	(from https://www.intellectsoft.net/insights)
15:35:05	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.3f0.delayed	(from https://www.intellectsoft.net/insights)
15:35:06	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.400.delayed	(from https://www.intellectsoft.net/team)
15:35:07	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.402.delayed	(from https://www.intellectsoft.net/careers)
15:35:07	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.40b.delayed	(from https://www.intellectsoft.net/contacts)
15:35:09	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.419.delayed	(from https://www.intellectsoft.net/services/team-extension)
15:35:16	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.44d.delayed	(from https://www.intellectsoft.net/technologies/cloud-computing-solutions)
15:35:18	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.454.delayed	(from https://www.intellectsoft.net/cases/cirrus)
15:35:18	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.45c.delayed	(from https://www.intellectsoft.net/cases/eurostar)
15:35:19	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.463.delayed	(from https://www.intellectsoft.net/cases/harley-davidson)
15:35:20	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.46a.delayed	(from https://www.intellectsoft.net/cases/ernst-young)
15:35:20	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.46c.delayed	(from https://www.intellectsoft.net/cases/guinness)
15:35:21	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.474.delayed	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:35:21	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.479.delayed	(from https://www.intellectsoft.net/services/product-strategy)
15:35:25	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4d4.delayed	(from https://www.intellectsoft.net/services/product-engineering-services)
15:35:27	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4d6.delayed	(from https://www.intellectsoft.net/services/architecture)
15:35:27	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/technologies/iphone-development-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/technologies/iphone-development-services.4d8.delayed	(from https://www.intellectsoft.net/services/app-developers)
15:35:28	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4e4.delayed	(from https://www.intellectsoft.net/services/app-developers)
15:35:28	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4e6.delayed	(from https://www.intellectsoft.net/services/security)
15:35:29	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4f2.delayed	(from https://www.intellectsoft.net/services/web-development-services)
15:35:30	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.4ff.delayed	(from https://www.intellectsoft.net/services/custom-software-development)
15:35:31	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.504.delayed	(from https://www.intellectsoft.net/services/outsourcing-software-development-ukraine-services)
15:35:31	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.50d.delayed	(from https://www.intellectsoft.net/solutions/internet-of-things)
15:35:32	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.516.delayed	(from https://www.intellectsoft.net/solutions/blockchain)
15:35:32	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/technologies/iphone-development-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/technologies/iphone-development-services.51b.delayed	(from https://www.intellectsoft.net/solutions/azure)
15:35:32	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.51e.delayed	(from https://www.intellectsoft.net/solutions/azure)
15:35:33	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.522.delayed	(from https://www.intellectsoft.net/sitemap)
15:35:34	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/technologies/iphone-development-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/technologies/iphone-development-services.538.delayed	(from https://www.intellectsoft.net/sitemap)
15:35:34	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.53c.delayed	(from https://www.intellectsoft.net/sitemap)
15:35:36	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.55c.delayed	(from https://www.intellectsoft.net/solutions)
15:35:45	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5b3.delayed	(from https://www.intellectsoft.net/terms-of-use)
15:35:52	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5be.delayed	(from https://www.intellectsoft.net/services/web-application-development-services)
15:35:53	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5c0.delayed	(from https://www.intellectsoft.net/services/product-development)
15:35:53	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5cb.delayed	(from https://www.intellectsoft.net/services/software-development-for-startups)
15:35:54	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5d6.delayed	(from https://www.intellectsoft.net/services/software-development-for-startups)
15:35:56	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5e0.delayed	(from https://www.intellectsoft.net/services/saas-development-services)
15:35:58	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5e4.delayed	(from https://www.intellectsoft.net/services/ai-development-services)
15:35:58	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5e7.delayed	(from https://www.intellectsoft.net/services/ai-development-services)
15:35:59	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5ed.delayed	(from https://www.intellectsoft.net/solutions/ai)
15:36:00	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.5f8.delayed	(from https://www.intellectsoft.net/solutions/augmented-reality)
15:36:01	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.604.delayed	(from https://www.intellectsoft.net/services/chatbot-development-for-businesses)
15:36:01	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.606.delayed	(from https://www.intellectsoft.net/services/big-data-analytics)
15:36:02	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.608.delayed	(from https://www.intellectsoft.net/services/project-recovery)
15:36:02	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.60a.delayed	(from https://www.intellectsoft.net/services/technological-services)
15:36:02	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.60b.delayed	(from https://www.intellectsoft.net/technologies/html5-app-development)
15:36:03	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.60c.delayed	(from https://www.intellectsoft.net/technologies/ipad-application-development)
15:36:04	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.61c.delayed	(from https://www.intellectsoft.net/services/it-staffing-services)
15:36:04	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.620.delayed	(from https://www.intellectsoft.net/services/outsourcing-software-development-services)
15:36:07	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.627.delayed	(from https://www.intellectsoft.net/cases/euroaccident-mobile-app)
15:36:08	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.633.delayed	(from https://www.intellectsoft.net/platforms/sports-apps)
15:36:09	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.63a.delayed	(from https://www.intellectsoft.net/cases/android-app-for-luxury-resorts-and-entertainment-operator)
15:36:09	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.641.delayed	(from https://www.intellectsoft.net/cases/iot-solution-for-californian-vending-machine-manufacturer)
15:36:10	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.648.delayed	(from https://www.intellectsoft.net/cases/joiful)
15:36:10	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.64a.delayed	(from https://www.intellectsoft.net/cases/retail-chain-software)
15:36:11	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.64c.delayed	(from https://www.intellectsoft.net/iso-9001-certified)
15:36:12	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.652.delayed	(from https://www.intellectsoft.net/cases/blockchain)
15:36:13	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.65e.delayed	(from https://www.intellectsoft.net/platforms/events)
15:36:13	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.664.delayed	(from https://www.intellectsoft.net/platforms/music)
15:36:29	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.66c.delayed	(from https://www.intellectsoft.net/cases/hadi)
15:36:29	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.673.delayed	(from https://www.intellectsoft.net/cases/video-content-search-engine-and-aggregator)
15:36:30	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.67a.delayed	(from https://www.intellectsoft.net/cases/holmenkollen-skifestival-app)
15:36:31	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.681.delayed	(from https://www.intellectsoft.net/cases/wynn-las-vegas-app-case-study)
15:36:32	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.688.delayed	(from https://www.intellectsoft.net/cases/android-app-of-identification-solutions-provider)
15:36:32	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.68f.delayed	(from https://www.intellectsoft.net/cases/tracking-solutions-provider-app)
15:36:33	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.695.delayed	(from https://www.intellectsoft.net/cases/xmed-app)
15:36:33	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.69c.delayed	(from https://www.intellectsoft.net/cases/industrial-iot-app-for-manufacturing)
15:36:33	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.69e.delayed	(from https://www.intellectsoft.net/cases/consero-llc)
15:36:34	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6a2.delayed	(from https://www.intellectsoft.net/cases/banking-web-portal)
15:36:34	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6a6.delayed	(from https://www.intellectsoft.net/cases/mobile-software-as)
15:36:35	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6ae.delayed	(from https://www.intellectsoft.net/cases/beacon-promotions-app)
15:36:36	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6b2.delayed	(from https://www.intellectsoft.net/cases/clayton-homes)
15:36:36	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6b3.delayed	(from https://www.intellectsoft.net/cases/generational-equity)
15:36:37	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6bb.delayed	(from https://www.intellectsoft.net/cases/guest-services-web-portal)
15:36:37	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6bd.delayed	(from https://www.intellectsoft.net/cases/alumties)
15:36:38	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6bf.delayed	(from https://www.intellectsoft.net/cases/dropix)
15:36:38	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6c0.delayed	(from https://www.intellectsoft.net/cases/building-inspection-solutions)
15:36:38	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6c1.delayed	(from https://www.intellectsoft.net/cases/patient-web-portal)
15:36:39	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6c3.delayed	(from https://www.intellectsoft.net/cases/sumitomo-app)
15:36:39	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6c4.delayed	(from https://www.intellectsoft.net/cases/brauer)
15:36:39	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6ca.delayed	(from https://www.intellectsoft.net/cases/finis)
15:36:40	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6cd.delayed	(from https://www.intellectsoft.net/cases/retail-software)
15:36:40	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6ce.delayed	(from https://www.intellectsoft.net/cases/smart-knee-pads)
15:36:40	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6cf.delayed	(from https://www.intellectsoft.net/cases/automotive-management-software)
15:36:41	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6d7.delayed	(from https://www.intellectsoft.net/cases/deltager-as)
15:36:42	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6de.delayed	(from https://www.intellectsoft.net/cases/investment-evolution)
15:36:42	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6e4.delayed	(from https://www.intellectsoft.net/cases/transplant-hero)
15:36:43	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6eb.delayed	(from https://www.intellectsoft.net/cases/airlines)
15:36:45	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6ed.delayed	(from https://www.intellectsoft.net/blog/page/2/)
15:36:47	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6ef.delayed	(from https://www.intellectsoft.net/blog/software-development/)
15:36:48	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.6f1.delayed	(from https://www.intellectsoft.net/blog/internet-of-things/)
